央视频道,#genre#
快乐垂钓,http://php.jdshipin.com/itv.php?id=5000000011000031206&cid=bestzb
茶,http://php.jdshipin.com/itv.php?id=5000000011000031209&cid=bestzb
哒啵电竞,http://php.jdshipin.com/itv.php?id=1000000006000032327&cid=ystenlive
哒啵赛事,http://php.jdshipin.com/itv.php?id=1000000001000003775&cid=ystenlive

数字频道,#genre#
求索动物,http://php.jdshipin.com/itv.php?id=2000000004000000009&cid=hnbblive
求索纪录,http://php.jdshipin.com/itv.php?id=2000000004000000010&cid=hnbblive
求索科学,http://php.jdshipin.com/itv.php?id=2000000004000000011&cid=hnbblive
求索生活,http://php.jdshipin.com/itv.php?id=2000000004000000008&cid=hnbblive
NewTV军事评论,http://php.jdshipin.com/itv.php?id=2000000003000000022&cid=hnbblive
NewTV军旅剧场,http://php.jdshipin.com/itv.php?id=2000000003000000014&cid=hnbblive
NewTV动作电影,http://php.jdshipin.com/itv.php?id=2000000003000000017&cid=hnbblive
NewTV古装剧场,http://php.jdshipin.com/itv.php?id=2000000003000000024&cid=hnbblive
NewTV家庭剧场,http://php.jdshipin.com/itv.php?id=2000000003000000012&cid=hnbblive
NewTV中国功夫,http://php.jdshipin.com/itv.php?id=2000000003000000009&cid=hnbblive
NewTV农业致富,http://php.jdshipin.com/itv.php?id=2000000003000000003&cid=hnbblive
NewTV东北热剧,http://php.jdshipin.com/itv.php?id=2000000003000000051&cid=hnbblive
NewTV惊悚悬疑,http://php.jdshipin.com/itv.php?id=2000000003000000015&cid=hnbblive
NewTV怡伴健康,http://php.jdshipin.com/itv.php?id=2000000003000000023&cid=hnbblive
NewTV明星大片,http://php.jdshipin.com/itv.php?id=2000000003000000016&cid=hnbblive
NewTV欢乐剧场,http://php.jdshipin.com/itv.php?id=2000000003000000050&cid=hnbblive
NewTV武博世界,http://php.jdshipin.com/itv.php?id=2000000003000000007&cid=hnbblive
NewTV潮妈辣婆,http://php.jdshipin.com/itv.php?id=2000000003000000018&cid=hnbblive
NewTV炫舞未来,http://php.jdshipin.com/itv.php?id=2000000003000000044&cid=hnbblive
NewTV爱情喜剧,http://php.jdshipin.com/itv.php?id=2000000003000000010&cid=hnbblive
NewTV精品体育,http://php.jdshipin.com/itv.php?id=2000000003000000021&cid=hnbblive
NewTV精品大剧,http://php.jdshipin.com/itv.php?id=2000000003000000020&cid=hnbblive
NewTV精品纪录,http://php.jdshipin.com/itv.php?id=2000000003000000019&cid=hnbblive
NewTV金牌综艺,http://php.jdshipin.com/itv.php?id=2000000003000000005&cid=hnbblive
NewTV超级体育,http://php.jdshipin.com/itv.php?id=2000000003000000030&cid=hnbblive
NewTV超级电影,http://php.jdshipin.com/itv.php?id=2000000003000000031&cid=hnbblive
NewTV超级综艺,http://php.jdshipin.com/itv.php?id=2000000003000000029&cid=hnbblive
