央视频道,#genre#
纬来育乐台,https://php.2025225.xyz/smart.php?id=videolandyule
纬来精彩台,https://php.2025225.xyz/smart.php?id=videolandspecial_twn
好消息 2,https://php.2025225.xyz/smart.php?id=good2_twn
亚洲美食,https://php.2025225.xyz/smart.php?id=afc_twn
美食星球,https://php.2025225.xyz/smart.php?id=foodplanet_twn
亚洲旅游,https://php.2025225.xyz/smart.php?id=tlc_twn
阿里郎,https://php.2025225.xyz/smart.php?id=arirang_twn
博斯运动 1,https://php.2025225.xyz/smart.php?id=bosisport1_twn
博斯运动 2,https://php.2025225.xyz/smart.php?id=bosisport2_twn
博斯高球2,https://php.2025225.xyz/smart.php?id=bosigolf2_twn
博斯网球,https://php.2025225.xyz/smart.php?id=bositennis_twn
东森洋片,https://php.2025225.xyz/smart.php?id=ettvwestern
龙华洋片,https://php.2025225.xyz/smart.php?id=lunghuawestern_twn
博斯无限,https://php.2025225.xyz/smart.php?id=bosiunlimited_twn
MTVLive,https://php.2025225.xyz/smart.php?id=mtvhd_twn
龙详时代,https://php.2025225.xyz/smart.php?id=lungxiangtime_twn
eyelvyou,https://php.2025225.xyz/smart.php?id=eyetvtravel_twn
靖天卡通,https://php.2025225.xyz/smart.php?id=jingtiancartoon_twn
eyexiju,https://php.2025225.xyz/smart.php?id=eyetvxiju_twn
卫视中文台,https://php.2025225.xyz/smart.php?id=weishichinese_twn
东森幼幼,https://php.2025225.xyz/smart.php?id=yoyo_twn
卫视电影台,https://php.2025225.xyz/smart.php?id=weishimovie_twn
美亚电影,https://php.2025225.xyz/smart.php?id=meiyamovie_twn
爱尔达影剧台,https://php.2025225.xyz/smart.php?id=eltayingju_twn
爱尔达综合台,https://php.2025225.xyz/smart.php?id=eltazonghe_twn
星卫电影,https://php.2025225.xyz/smart.php?id=xingwei_movie
爱尔达影剧,https://php.2025225.xyz/smart.php?id=eltayingju_twn
亚洲旅游台,https://php.2025225.xyz/smart.php?id=asiatravel_twn
爱尔达体育2台,https://php.2025225.xyz/smart.php?id=eltasport2_twn
爱尔达体育3台,https://php.2025225.xyz/smart.php?id=eltasport3_twn

体育频道,#genre#
Astro Premier League 1,https://php.2025225.xyz/smart.php?id=go_assp1
Astro EPL 1 backup,https://php.2025225.xyz/smart.php?id=go_assp1x
Astro Premier League 2,https://php.2025225.xyz/smart.php?id=go_assp2
Astro Grandstand,https://php.2025225.xyz/smart.php?id=go_assp3
Astro Football,https://php.2025225.xyz/smart.php?id=go_assp4
Astro Sports Plus,https://php.2025225.xyz/smart.php?id=go_sportsplus
Astro Badminton 1,https://php.2025225.xyz/smart.php?id=go_badminton1
Astro Badminton 2,https://php.2025225.xyz/smart.php?id=go_badminton2
Astro W-Sports,https://php.2025225.xyz/smart.php?id=go_assp5
Supersports 1,https://php.2025225.xyz/smart.php?id=Assp1
Supersports 2,https://php.2025225.xyz/smart.php?id=Assp2
Supersports 3,https://php.2025225.xyz/smart.php?id=Assp3
Supersports 4,https://php.2025225.xyz/smart.php?id=Assp4
WWE,https://php.2025225.xyz/smart.php?id=Wwe
Fight Sports,https://php.2025225.xyz/smart.php?id=Fs
NBA TV,https://php.2025225.xyz/smart.php?id=Nba
Astro Cricket,https://php.2025225.xyz/smart.php?id=Acricket
Astro Golf,https://php.2025225.xyz/smart.php?id=Agolf
Tnt Sports 1,https://php.2025225.xyz/smart.php?id=6fac0aaead
TNT Sports 2,https://php.2025225.xyz/smart.php?id=d9a76a79cc
TNT Sports 3,https://php.2025225.xyz/smart.php?id=5fea4d73db
TNT Sports 4,https://php.2025225.xyz/smart.php?id=tntsport4
Sony Ten 1,https://php.2025225.xyz/smart.php?id=ten1_raj
Sony Ten 2,https://php.2025225.xyz/smart.php?id=ten2_raj
Sony Ten 3,https://php.2025225.xyz/smart.php?id=ten3_raj
SPOTV 1,https://php.2025225.xyz/smart.php?id=go_spotv
SPO TV 2,https://php.2025225.xyz/smart.php?id=go_spotv2
Skysports F1,https://php.2025225.xyz/smart.php?id=tiankongf1
Skysports Cricket,https://php.2025225.xyz/smart.php?id=tiankongcricket
Skysports EPL,https://php.2025225.xyz/smart.php?id=tiankongepl
Skysports Main Event,https://php.2025225.xyz/smart.php?id=tiankongmain
Skysports News,https://php.2025225.xyz/smart.php?id=tiankongnews
Skysports Mix,https://php.2025225.xyz/smart.php?id=tiankongmix
CCTV5 体育频道,https://php.2025225.xyz/smart.php?id=cctv5
CCTV5+ 体育赛事,https://php.2025225.xyz/smart.php?id=cctv5plus
爱尔达体育2台,https://php.2025225.xyz/smart.php?id=eltasport2_twn
爱尔达体育3台,https://php.2025225.xyz/smart.php?id=eltasport3_twn
Rugby Pass TV,https://php.2025225.xyz/smart.php?id=Rugbypasstv
RTM Sports,https://php.2025225.xyz/smart.php?id=Rtmsport
Arena,https://php.2025225.xyz/smart.php?id=Arena
Arena 2,https://php.2025225.xyz/smart.php?id=Arena2
BolaArena 1,https://php.2025225.xyz/smart.php?id=Bolaarena1
BolaArena 2,https://php.2025225.xyz/smart.php?id=Bolaarena2
Astro Beinsports 1,https://php.2025225.xyz/smart.php?id=Astrobein1
Astro Beinsports 2,https://php.2025225.xyz/smart.php?id=Astrobein2
Astro Beinsports 3,https://php.2025225.xyz/smart.php?id=Astrobein3

电影频道,#genre#
HBO_HD,https://php.2025225.xyz/smart.php?id=hbohd_twn
HBO_HITS,https://php.2025225.xyz/smart.php?id=hbohit_twn
Hollywood Movies,https://php.2025225.xyz/smart.php?id=hollywoodmovies_twn
CCTV6,https://php.2025225.xyz/smart.php?id=cctv6
CINEMAX,https://php.2025225.xyz/smart.php?id=cinemax_twn
Cinemax,https://php.2025225.xyz/smart.php?id=Cinemax
AXN Taiwan,https://php.2025225.xyz/smart.php?id=axn_twn
大爱2台,https://php.2025225.xyz/smart.php?id=daai2_twn
东森电影 ETTV Movie,https://php.2025225.xyz/smart.php?id=ettvmovie
东森洋片 ETTV Western,https://php.2025225.xyz/smart.php?id=ettvwestern
龙华洋片 Lunghua Western,https://php.2025225.xyz/smart.php?id=lunghuawestern_twn
Animax,https://php.2025225.xyz/smart.php?id=Animax
龙详时代,https://php.2025225.xyz/smart.php?id=lungxiangtime_twn
Movies Now,https://php.2025225.xyz/smart.php?id=moviesnow_raj
Star Movies,https://php.2025225.xyz/smart.php?id=starmovies_raj
卫视中文台 Star Movies Chinese,https://php.2025225.xyz/smart.php?id=weishichinese_twn
HBO Family,https://php.2025225.xyz/smart.php?id=Hbofamily
Hits,https://php.2025225.xyz/smart.php?id=Hits
Warner TV,https://php.2025225.xyz/smart.php?id=WarnerTV
卫视电影台,https://php.2025225.xyz/smart.php?id=weishimovie_twn
HBO,https://php.2025225.xyz/smart.php?id=Hbo
美亚电影,https://php.2025225.xyz/smart.php?id=meiyamovie_twn
HBO Signature,https://php.2025225.xyz/smart.php?id=Hbosignature
HBO Hits,https://php.2025225.xyz/smart.php?id=Hbohitshd
星卫电影,https://php.2025225.xyz/smart.php?id=xingwei_movie
SCM,https://php.2025225.xyz/smart.php?id=Weishimovie
Dreamworks,https://php.2025225.xyz/smart.php?id=Dreamworks
Thrill,https://php.2025225.xyz/smart.php?id=Thrill
Hits Movie,https://php.2025225.xyz/smart.php?id=Hitsmovie
One,https://php.2025225.xyz/smart.php?id=One
tvN Movie,https://php.2025225.xyz/smart.php?id=Tvnmovie
Celestial Classic,https://php.2025225.xyz/smart.php?id=Celestial2
Celestial Movies,https://php.2025225.xyz/smart.php?id=Celestialindo
Axn,https://php.2025225.xyz/smart.php?id=Axn
Paramount Network,https://php.2025225.xyz/smart.php?id=Paramountnetwork
Astrol Kplus,https://php.2025225.xyz/smart.php?id=Kplus
Rock Actions,https://php.2025225.xyz/smart.php?id=Rockaction
Rock Entertainment,https://php.2025225.xyz/smart.php?id=Rockentertain

纪录频道,#genre#
Natgeo_HD,https://php.2025225.xyz/smart.php?id=natgeohd_twn
