央视频道,#genre#
CCTV1,http://175.147.87.248:8888/rtp/232.0.0.27:1234
CCTV1,http://106.120.14.74:2333/udp/225.1.8.1:8008
CCTV1,http://123.113.237.160:8888/rtp/239.3.1.129:8008
CCTV1,http://114.243.156.93:8888/rtp/239.3.1.129:8008
CCTV1,http://114.243.106.165:8888/rtp/239.3.1.129:8008
CCTV1,http://123.113.176.137:9000/rtp/239.3.1.129:8008
CCTV1,http://221.217.54.246:8686/rtp/239.3.1.129:8008
CCTV1,http://123.113.14.115:8012/rtp/239.3.1.129:8008
CCTV1,http://114.254.80.240:2222/rtp/239.3.1.129:8008
CCTV1,http://114.246.180.128:4022/rtp/239.3.1.129:8008
CCTV1,http://123.117.36.74:4001/rtp/239.3.1.129:8008
CCTV1,http://111.199.232.88:18888/rtp/239.3.1.129:8008
CCTV1,http://221.221.151.0:8888/rtp/239.3.1.129:8008
CCTV1,http://61.55.46.35:4022/rtp/239.253.92.83:8012
CCTV1,http://111.192.0.32:4022/rtp/239.3.1.129:8008
CCTV1,http://114.240.43.235:8012/rtp/239.3.1.129:8008
CCTV1,http://171.116.226.246:8082/rtp/226.0.2.16:8040
CCTV2,http://175.150.152.34:9007/rtp/232.0.0.135:1234
CCTV2,http://123.113.14.115:8012/rtp/239.3.1.60:8084
CCTV2,http://106.120.14.74:2333/udp/225.1.8.2:8084
CCTV2,http://123.113.237.160:8888/rtp/239.3.1.60:8084
CCTV2,http://114.243.156.93:8888/rtp/239.3.1.60:8084
CCTV2,http://222.129.33.14:8888/rtp/239.3.1.60:8084
CCTV2,http://111.199.232.88:18888/rtp/239.3.1.60:8084
CCTV2,http://114.243.106.165:8888/rtp/239.3.1.60:8084
CCTV2,http://221.221.151.0:8888/rtp/239.3.1.60:8084
CCTV2,http://221.217.54.246:8686/rtp/239.3.1.60:8084
CCTV2,http://111.192.0.32:4022/rtp/239.3.1.60:8084
CCTV2,http://114.240.43.235:8012/rtp/239.3.1.60:8084
CCTV2,http://175.147.87.248:8888/rtp/232.0.0.135:1234
CCTV2,http://61.55.46.35:4022/rtp/239.253.92.190:6065
CCTV2,http://175.150.152.34:9005/rtp/232.0.0.135:1234
CCTV2,http://171.116.226.246:8082/rtp/226.0.2.154:9144
CCTV2,http://175.150.152.34:9020/rtp/232.0.0.135:1234
CCTV3,http://121.29.111.73:8888/rtp/239.253.92.191:6057
